FILE_ID	SOURCE	TARGET
perdida-pdq	Se considera una manera en la el niño pone a prueba la realidad y confirma la historia de la muerte. 	De esta forma prueba la realidad y se asegura de que lo que le contaron sobre la muerte no cambió.
perdida-pdq	Hay tres temas prominentes en las expresiones de la aflicción de los niños que elaboran un duelo	Los niños que enfrentan una pérdida a menudo expresan estas tres preguntas
perdida-pdq	El guardar silencio acerca de la muerte (indicador de que el tema es tabú) no ayuda al niño a lidiar con la pérdida. 	Hablar acerca de la muerte ayuda a los niños a aprender a enfrentar una pérdida.
perdida-pdq	Cuando se habla de la muerte con un niño, las explicaciones se deben mantener tan simples y directas como sea posible. 	Al hablar con un niño acerca de la muerte, se la debe describir en forma simple.
perdida-pdq	Los niños necesitan que se les diga la verdad con detalles comprensibles para su edad y etapa de desarrollo. 	Se debe decir la verdad a cada niño usando tantos detalles como sea capaz de entender.
perdida-pdq	Los niños necesitan sentir tranquilidad sobre su propia seguridad (con frecuencia les preocupa que ellos también van a morir o que el progenitor que sobrevivió desaparecerá). 	A menudo, los niños se preocupan pensando que ellos también morirán o que el padre que sobrevivió lo abandonará.
perdida-pdq	A pesar de lo difícil que es iniciar una conversación con los niños, cualquier conversación sobre la muerte debe incluir las palabras apropiadas (por ejemplo, cáncer, murió o muerte). 	Cuando se habla con un niño acerca de la muerte, se deben usar las palabras correctas; por ejemplo, "cáncer", "murió" y "muerte".
perdida-pdq	Nunca se deben usar eufemismos (como “se fue al más allá”, “duerme” o “lo perdimos”) porque pueden confundir a los niños y conducir a interpretaciones equivocadas. 	El uso de otras palabras o frases (por ejemplo, "se fue", "está durmiendo" o "lo perdimos") puede confundir al niño y hacer que malinterprete.
perdida-pdq	Después de la muerte, los niños pueden y deben ser incluidos en la planificación de los rituales del luto y participar en ellos. 	Cuando ocurre una muerte, los niños se pueden sentir mejor si se los incluye en la planificación y la asistencia a las ceremonias fúnebres.
perdida-pdq	Estos rituales ayudan a los niños a recordar a los seres queridos de la misma manera que lo hacen los adultos en proceso de duelo. 	Estos acontecimientos ayudan a los niños a recordar al ser querido.
perdida-pdq	A pesar de que nunca se debe forzar los niños a estar presentes o a participar de los rituales del luto, se los debe animar a participar. 	No se debe obligar a los niños a participar en estas ceremonias, sino alentarlos para que participen en ellas si se sienten cómodos haciéndolo.
perdida-pdq	Si el niño desea asistir al funeral (al sepelio o las honras fúnebres), es importante que se le explique antes todo lo que va a pasar. 	Antes de que un niño atienda un entierro, un velatorio o un servicio fúnebre, se le debe explicar completamente lo que debe esperar.
perdida-pdq	Respuestas transculturales a la aflicción del duelo y el luto 	Respuestas culturales a la aflicción y la pérdida
perdida-pdq	En un análisis de los resultados de varios grupos focales, cada uno integrado por personas de una cultura específica, se reveló que las experiencias individuales e interpersonales de aflicción del duelo son similares más allá de todas las fronteras culturales. 	Las experiencias individuales y personales de aflicción son similares en las diferentes culturas.
perdida-pdq	Esto es verdad incluso teniendo en cuenta los diferentes rituales y tradiciones de luto, así como los comportamientos de expresión de la aflicción del duelo experimentadas por los participantes. 	Esto resultó ser cierto, aunque las diferentes culturas tienen distintas ceremonias y tradiciones de guardar luto para expresar la aflicción.
perdida-pdq	Ayudar a una familia a confrontar la muerte de un ser querido incluye mostrar respeto por la herencia cultural de la familia y apoyarlos en su decisión de cómo conmemorar la muerte. 	Ayudar a los familiares que se enfrentan con la muerte de un ser querido incluye el respeto que se debe mostrar por la cultura familiar y las maneras en que estas personas honran a los muertos.
perdida-pdq	¿Hay ciertos tipos de muerte que conllevan un estigma (por ejemplo, el suicidio) o hay ciertos tipos de muerte que son especialmente traumáticas para el grupo cultural (por ejemplo, la muerte de un niño)? 	¿Hay ciertos tipos de muerte menos aceptables (por ejemplo, un suicidio) o hay ciertos tipos de muerte especialmente difíciles para esa cultura (por ejemplo, la muerte de un niño)?
perdida-pdq	La muerte, la aflicción del duelo y el luto son aspectos universales y naturales del proceso de vida. 	La muerte, la aflicción y el luto son situaciones normales de la vida.
tratamiento-carcinoide-gi-infantil-pdq	La recomendación del investigador fue que la apendicectomía sola basta para tratar los tumores carcinoides de apéndice.	La cirugía para extirpar el tumor es el único tratamiento necesario para los tumores carcinoides de apéndice.
tratamiento-carcinoide-gi-infantil-pdq	Los tumores carcinoides no apendiculares tienden a ser más grandes, de grado más alto o metastásicos.	Los tumores carcinoides gastrointestinales que no están en el apéndice por lo general son más grandes o se diseminaron a otras partes del cuerpo en el momento del diagnóstico y no responden bien a la quimioterapia.
sulfato-hidracina-pdq	El sulfato de hidracina es una sustancia química que se ha estudiado para el tratamiento del cáncer y la emaciación (es decir, caquexia) relacionada con esta enfermedad. 	El sulfato de hidracina es un compuesto que se ha estudiado para tratar el cáncer así como para la anorexia (pérdida del apetito) y caquexia (pérdida de masa muscular y peso) relacionadas con el cáncer.
sulfato-hidracina-pdq	Se afirmó que el sulfato de hidracina limita la capacidad de los tumores para obtener glucosa, un tipo de azúcar que utilizan las células para producir energía. 	Es posible que el sulfato de hidracina impida que un tumor absorba la glucosa, un tipo de azúcar que las células tumorales necesitan para crecer.
sulfato-hidracina-pdq	En los ensayos clínicos aleatorizados de sulfato de hidracina no se ha observado actividad anticancerígena	En ensayos clínicos con distribución al azar (un tipo de estudio de investigación) el sulfato de hidracina no logró achicar los tumores o hacerlos desaparecer.
sulfato-hidracina-pdq	Algunas empresas comercializan el sulfato de hidracina como un suplemento alimentario/nutricéutico en los Estados Unidos. 	El sulfato de hidracina se vende como suplemento alimentario en los Estados Unidos.
sulfato-hidracina-pdq	 La FDA no ha aprobado el uso del sulfato de hidracina como un tratamiento contra el cáncer fuera del entorno de los ensayos clínicos. 	La Administración de Alimentos y Medicamentos de los Estados Unidos no ha aprobado el uso de sulfato de hidracina para tratar el cáncer, excepto en ensayos clínicos.
sulfato-hidracina-pdq	Más de 400 análogos (compuestos relacionados) de la hidracina se han examinado por su capacidad para destruir tumores. 	Más de 400 compuestos relacionados con la hidracina se han sometido a pruebas a fin de evaluar su capacidad para destruir células cancerosas.
sulfato-hidracina-pdq	La procarbazina exhibió actividad anticancerígena en pacientes de enfermedad de Hodgkin, melanoma y carcinoma de pulmón; a la larga, se utilizó en varios regímenes de terapia de primera línea en la década de 1960. 	Uno de estos compuestos, la procarbazina, se ha usado para tratar la enfermedad de Hodgkin, el melanoma y el cáncer de pulmón desde la década de 1960.
sulfato-hidracina-pdq	A partir del éxito inicial de la procarbazina, el sulfato de hidracina, que tiene una estructura química similar, se investigó como tratamiento contra el cáncer a comienzo de la década de 1970. 	En vista de la actividad contra el cáncer de la procarbazina, el sulfato de hidracina (un compuesto similar a la procarbazina) se estudió por su eficacia para combatir el cáncer al principio de la década de 1970.
sulfato-hidracina-pdq	Además de sus usos medicinales, los compuestos de hidracina se emplean en el sector industrial y agricultural como componentes de los combustibles para cohetes, herbicidas y antioxidantes en el agua de calderas y torres de refrigeración. 	Los compuestos de hidracina también se emplean para elaborar combustible para cohetes, se usan como herbicidas (sustancias químicas que destruyen plantas) y sustancias químicas que se agregan al agua de los sistemas de calderas y torres refrigerantes.
sulfato-hidracina-pdq	Se plantearon dos mecanismos de acción del sulfato de hidracina para explicar el posible efecto antitumoral y sus propiedades anticaquéxicas. 	Hay dos teorías que tratan de explicar el mecanismo de acción del sulfato de hidracina para combatir el cáncer y la caquexia:
sulfato-hidracina-pdq	El segundo mecanismo de acción propuesto es que el sulfato de hidracina inhibe la actividad del factor de necrosis tumoral (FNT)-α. 	Al parecer, el sulfato de hidracina bloquea el factor de necrosis tumoral alfa (FNT-alfa).
sulfato-hidracina-pdq	Estos resultados parecen contradecir el uso propuesto del sulfato de hidracina como anticaquéxico. 	Este resultado no permite sustentar el uso propuesto del sulfato de hidracina para tratar la caquexia causada por el cáncer.
sulfato-hidracina-pdq	El sulfato de hidracina se estudió de manera extensa en pacientes de cáncer en estadio avanzado. 	Se han realizado muchos estudios de sulfato de hidracina en pacientes con cáncer avanzado.
sulfato-hidracina-pdq	Por consiguiente, es difícil atribuir cualquiera de los resultados positivos al tratamiento con sulfato de hidracina. 	Por lo tanto, no se sabe si la causa de los resultados fue el sulfato de hidracina, uno de los tratamientos estándar o ambos.
sulfato-hidracina-pdq	Los efectos secundarios relacionados con el uso del sulfato de hidracina son en su mayoría de tipo gastrointestinal y neurológico. 	La mayoría de los efectos secundarios causados por el sulfato de hidracina afectan el sistema nervioso y el tubo gastrointestinal.
sulfato-hidracina-pdq	La mayoría de los efectos secundarios notificados se resolvieron al suspender el tratamiento. 	Se notificó que la mayor parte de los efectos secundarios desaparecen al suspender el tratamiento con sulfato de hidracina.
tratamiento-kaposi-pdq	En casos que duran muchos años, a veces aparecen lesiones sistémicas a lo largo del tubo digestivo, en los ganglios linfáticos y en otros órganos. 	Con el tiempo, las lesiones se pueden formar en otras partes del cuerpo, como el estómago, los intestinos o los ganglios linfáticos.
tratamiento-kaposi-pdq	La introducción de la terapia antirretrovírica de gran actividad (TARGA) retrasa o evita que surjan cepas de VIH resistentes a los fármacos y disminuye profundamente la carga viral, lo que conduce a una supervivencia más larga y reduce el riesgo de infecciones oportunistas. 	La terapia antirretrovírica de gran actividad (TARGA) es una combinación de varios medicamentos que se utiliza para reducir el daño que la infección con el virus de la inmunodeficiencia humana (VIH) causa al sistema inmunitario.
